,player_name,pos,season,completions_y_pred_gbf,attempts_y_pred_gbf,passing_yards_y_pred_gbf,passing_tds_y_pred_gbf,interceptions_y_pred_gbf,sacks_y_pred_gbf,sack_yards_y_pred_gbf,sack_fumbles_y_pred_gbf,sack_fumbles_lost_y_pred_gbf,passing_air_yards_y_pred_gbf,passing_yards_after_catch_y_pred_gbf,passing_first_downs_y_pred_gbf,passing_epa_y_pred_gbf,passing_2pt_conversions_y_pred_gbf,pacr_y_pred_gbf,dakota_y_pred_gbf,carries_y_pred_gbf,rushing_yards_y_pred_gbf,rushing_tds_y_pred_gbf,rushing_fumbles_y_pred_gbf,rushing_fumbles_lost_y_pred_gbf,rushing_first_downs_y_pred_gbf,rushing_epa_y_pred_gbf,rushing_2pt_conversions_y_pred_gbf,receptions_y_pred_gbf,targets_y_pred_gbf,receiving_yards_y_pred_gbf,receiving_tds_y_pred_gbf,receiving_fumbles_y_pred_gbf,receiving_fumbles_lost_y_pred_gbf,receiving_air_yards_y_pred_gbf,receiving_yards_after_catch_y_pred_gbf,receiving_first_downs_y_pred_gbf,receiving_epa_y_pred_gbf,receiving_2pt_conversions_y_pred_gbf,racr_y_pred_gbf,target_share_y_pred_gbf,air_yards_share_y_pred_gbf,wopr_x_y_pred_gbf,special_teams_tds_y_pred_gbf,fantasy_points_y_pred_gbf,fantasy_points_ppr_y_pred_gbf,games_y_pred_gbf,tgt_sh_y_pred_gbf,ay_sh_y_pred_gbf,yac_sh_y_pred_gbf,wopr_y_y_pred_gbf,ry_sh_y_pred_gbf,rtd_sh_y_pred_gbf,rfd_sh_y_pred_gbf,rtdfd_sh_y_pred_gbf,dom_y_pred_gbf,w8dom_y_pred_gbf,yptmpa_y_pred_gbf,ppr_sh_y_pred_gbf,fantasy_points_proj,fantasy_points_proj/G,fantasy_points_proj/G_rank,fantasy_points_proj_rank
243,Dalton Kincaid,TE,2024.0,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.73,-0.02,0.06,0.0,0.0,0.0,0.0,0.0,49.18,68.78,478.9,3.41,0.01,0.09,688.58,235.26,26.49,14.28,0.53,32.99,2.76,2.23,6.32,0.0,73.11,87.34,13.68,0.23,0.25,0.21,0.56,0.21,0.17,0.19,0.21,0.19,0.21,1.5,0.11,107.46,7.85,225.0,146.0
269,Jaren Hall,QB,2024.0,29.33,48.73,395.72,0.97,4.69,11.03,65.98,0.83,0.66,412.52,268.04,13.86,-50.5,0.24,3.14,0.2,11.59,86.31,1.5,0.36,-0.01,6.49,6.33,-0.0,0.01,-0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.03,0.0,50.14,65.51,4.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,29.83,6.4,284.0,371.0
271,Luke Musgrave,TE,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.01,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,39.27,64.99,409.41,2.38,0.34,0.05,418.92,146.71,15.09,2.6,0.02,11.32,2.48,2.02,5.2,0.0,45.78,78.83,12.57,0.11,0.09,0.15,0.25,0.11,0.07,0.12,0.11,0.07,0.1,0.79,0.07,82.08,6.53,279.0,188.0
277,Brenton Strange,TE,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.01,0.12,0.0,0.0,0.0,0.04,0.0,19.7,31.53,332.36,0.54,0.23,0.01,145.32,151.57,12.31,0.08,-0.01,14.69,1.32,0.67,2.28,0.0,28.83,49.81,8.37,0.07,0.02,0.11,0.13,0.07,0.03,0.08,0.07,0.06,0.07,0.46,0.05,52.93,6.32,287.0,263.0
283,Quentin Johnston,WR,2024.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,2.47,5.91,-0.01,-0.0,-0.0,0.63,-0.71,0.0,30.16,57.09,404.23,2.36,0.07,-0.03,1033.89,143.57,22.73,-1.4,0.0,11.38,2.09,3.32,4.91,-0.0,57.24,95.07,13.23,0.16,0.31,0.1,0.44,0.15,0.19,0.15,0.15,0.17,0.15,1.01,0.12,81.85,6.19,295.5,190.0
287,Elijah Higgins,WR,2024.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,2.62,2.1,-0.01,-0.0,-0.0,0.59,0.2,0.0,19.1,34.76,196.88,1.95,0.17,0.14,390.63,93.06,12.62,4.39,0.35,19.08,1.01,1.69,3.11,0.0,27.34,53.71,7.77,0.07,0.08,0.07,0.2,0.08,0.04,0.09,0.09,0.08,0.09,0.46,0.05,48.07,6.19,295.5,273.0
303,Trey Palmer,WR,2024.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,3.1,18.22,-0.01,0.0,-0.0,1.15,0.7,0.0,22.27,47.01,254.98,2.27,0.15,0.36,723.32,90.66,13.81,1.04,0.11,7.47,1.26,1.83,3.3,0.0,46.45,71.31,10.2,0.08,0.15,0.07,0.2,0.1,0.17,0.11,0.11,0.12,0.11,0.76,0.07,59.17,5.8,320.0,240.0
306,Jalin Hyatt,WR,2024.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06,-0.0,-0.0,-0.15,0.0,0.0,0.0,2.34,11.07,0.42,0.0,-0.0,0.82,0.9,0.0,29.63,51.46,325.73,1.89,0.8,0.07,864.95,91.17,23.81,7.97,-0.0,5.93,1.31,2.64,4.07,0.0,45.85,84.29,12.88,0.13,0.21,0.07,0.3,0.14,0.19,0.13,0.13,0.16,0.14,1.03,0.1,73.84,5.73,328.0,205.0
313,A.T. Perry,WR,2024.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.35,3.95,-0.0,0.0,-0.0,0.19,-0.03,0.0,13.18,27.89,159.09,2.67,0.3,0.02,303.87,53.39,10.77,18.83,0.07,7.04,0.71,1.74,2.11,0.0,38.0,57.8,7.93,0.07,0.12,0.04,0.21,0.08,0.18,0.07,0.08,0.12,0.09,0.58,0.05,44.23,5.58,338.0,293.0
318,Kayshon Boutte,WR,2024.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.24,-2.77,0.01,0.0,-0.0,-0.06,-0.03,0.0,3.33,4.98,-0.32,1.44,0.56,0.36,119.73,12.47,0.66,1.58,-0.01,0.4,0.25,0.38,0.56,0.0,8.6,-2.14,1.77,0.05,0.11,0.03,0.16,0.04,0.05,0.04,0.04,0.03,0.04,0.32,0.02,9.39,5.29,352.5,515.5
323,Davis Allen,TE,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.77,-0.04,0.0,0.0,0.0,0.0,-0.25,0.0,14.55,17.4,167.01,0.56,0.09,0.42,80.21,64.05,6.19,0.52,0.11,15.09,0.66,0.52,1.15,0.0,14.78,33.38,5.69,0.07,0.06,0.09,0.14,0.08,0.06,0.1,0.08,0.07,0.07,0.68,0.05,30.12,5.29,352.5,368.0
333,Tyler Scott,WR,2024.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,4.91,20.53,0.57,0.0,-0.0,1.48,0.45,0.0,17.99,31.05,283.15,0.86,0.08,0.27,244.28,50.59,7.17,-1.12,0.08,7.03,1.14,1.12,1.64,-0.0,30.02,39.05,10.33,0.06,0.15,0.04,0.15,0.07,0.04,0.06,0.05,0.11,0.06,0.53,0.03,52.08,5.04,363.0,266.0
346,Deuce Vaughn,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.37,150.0,0.42,0.79,0.67,1.15,3.63,-0.06,3.77,5.16,19.07,0.37,0.22,0.33,-2.92,36.06,0.79,3.85,0.0,-3.07,0.15,-0.04,0.27,0.0,9.35,30.09,4.63,0.08,-0.0,0.09,0.12,0.05,0.05,0.02,0.01,0.03,0.04,0.3,0.03,22.41,4.84,379.5,418.0
356,Derius Davis,WR,2024.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,33.04,76.06,2.2,0.23,-0.0,2.45,0.24,0.05,11.55,24.31,120.43,0.58,0.1,0.05,155.11,71.25,4.45,-4.52,-0.04,4.96,0.66,0.91,2.01,-0.0,21.45,29.8,9.64,0.05,0.07,0.06,0.11,0.03,0.06,0.03,0.02,0.03,0.03,0.21,0.02,45.2,4.69,389.0,288.0
364,Marvin Mims,WR,2024.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,4.1,25.44,-0.01,0.0,-0.0,0.82,-0.03,0.0,26.44,31.43,256.89,1.39,0.13,0.0,457.24,94.91,10.18,-2.87,0.12,11.64,0.84,1.32,2.35,-0.0,41.07,62.99,12.33,0.09,0.15,0.06,0.26,0.09,0.08,0.07,0.07,0.07,0.08,0.6,0.06,55.34,4.49,395.0,254.0
366,Eric Gray,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.06,62.57,0.67,0.04,0.03,2.06,-7.84,-0.0,4.2,5.23,32.04,-0.0,0.03,0.0,0.85,35.01,1.53,0.19,0.0,-0.35,0.2,-0.02,0.19,0.0,10.07,11.22,3.92,0.02,0.0,0.02,0.04,0.02,-0.0,0.01,0.01,0.01,0.02,0.12,0.02,17.26,4.4,405.0,458.0
381,Charlie Jones,WR,2024.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,3.0,18.55,0.65,0.0,-0.0,0.83,0.37,0.0,14.2,24.0,144.97,0.85,0.65,0.11,93.16,50.69,11.3,-2.34,0.9,6.76,0.87,0.35,2.1,-0.0,27.84,50.79,9.14,0.05,0.04,0.02,0.08,0.05,0.05,0.03,0.03,0.05,0.06,0.4,0.04,39.58,4.33,409.5,314.0
390,Tre Tucker,WR,2024.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,7.94,42.86,0.06,0.0,-0.0,2.35,1.6,0.0,12.25,27.25,223.55,1.35,0.29,0.26,294.06,60.43,7.48,-0.35,0.06,8.72,0.73,1.36,2.26,-0.0,34.46,49.42,11.7,0.08,0.12,0.07,0.16,0.08,0.04,0.08,0.07,0.05,0.07,0.42,0.06,45.74,3.91,445.0,282.0
450,Payne Durham,TE,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,15.18,16.92,162.1,0.51,0.03,-0.0,112.31,54.08,5.86,1.51,0.0,10.25,0.64,0.34,1.19,0.0,16.87,32.96,10.68,0.07,0.05,0.08,0.14,0.07,0.02,0.06,0.06,0.04,0.06,0.52,0.04,29.77,2.79,502.0,372.0
456,Darnell Washington,TE,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,3.3,6.52,61.73,0.27,0.17,0.02,35.81,24.02,1.01,-1.4,-0.01,21.85,0.2,0.21,0.55,0.0,3.86,12.65,3.73,0.03,0.03,0.06,0.07,0.05,0.03,0.04,0.04,0.03,0.04,0.32,0.03,9.75,2.61,510.5,512.0
464,Josh Whyle,TE,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,13.64,23.26,106.85,0.81,0.29,-0.0,116.7,55.52,5.95,1.31,0.0,9.41,0.74,0.37,1.2,0.0,14.49,24.2,10.15,0.07,0.07,0.08,0.16,0.08,0.06,0.08,0.07,0.04,0.07,0.51,0.04,25.06,2.47,516.0,401.0
466,Parker Washington,WR,2024.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.17,-0.29,-0.0,-0.0,-0.0,0.08,-0.11,0.0,14.71,28.54,100.5,0.18,0.07,0.02,272.54,49.28,8.13,2.28,0.13,8.16,0.88,0.86,2.21,-0.0,15.32,23.94,9.16,0.09,0.09,0.09,0.21,0.08,0.03,0.08,0.07,0.07,0.08,0.61,0.05,22.69,2.48,515.0,415.0
469,Antoine Green,WR,2024.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.29,3.24,0.0,0.0,-0.0,0.02,-0.04,0.0,0.18,3.76,13.25,0.2,0.01,-0.0,44.43,5.11,0.93,1.91,0.0,2.18,0.07,0.24,0.12,-0.0,6.94,7.81,1.48,0.02,0.03,0.01,0.04,0.02,-0.0,0.02,0.03,0.02,0.02,0.1,0.0,3.44,2.32,524.0,535.0
496,Ronnie Bell,WR,2024.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.11,2.33,0.03,0.0,-0.0,0.54,-0.04,0.0,7.39,18.26,89.16,0.36,0.15,0.05,78.44,51.68,2.25,3.42,0.07,5.35,0.41,0.64,0.79,0.0,10.56,12.4,8.71,0.08,0.07,0.06,0.19,0.08,0.04,0.1,0.09,0.06,0.07,0.54,0.05,16.5,1.9,531.0,463.0
523,Jalen Brooks,WR,2024.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,3.08,8.4,-0.01,-0.0,-0.0,0.51,0.17,0.0,-0.28,1.1,16.76,-0.11,0.06,0.11,29.59,2.75,0.37,1.56,0.1,1.24,-0.01,0.13,0.1,-0.0,4.2,1.68,3.23,0.04,-0.01,0.02,0.04,0.03,0.03,0.04,0.04,0.02,0.03,0.21,0.02,2.14,0.66,542.0,541.0
2,Malik Willis,QB,2024.0,46.98,70.23,279.69,2.82,0.93,0.91,0.18,0.39,0.07,220.18,340.84,27.61,-10.83,0.18,0.39,0.27,4.45,80.26,0.89,0.17,0.42,4.52,-4.02,1.54,0.32,0.17,4.8,0.0,0.0,0.0,-1.45,3.21,0.4,0.4,0.0,0.0,0.01,-0.0,0.01,0.0,24.46,30.61,1.08,0.0,-0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,39.51,36.63,4.0,315.0
5,Skylar Thompson,QB,2024.0,16.39,21.2,237.54,1.01,0.14,8.32,71.36,0.51,0.15,553.87,107.74,10.54,-9.96,-0.0,0.8,0.01,7.54,45.49,-0.01,0.08,-0.01,1.71,0.35,0.0,0.0,0.0,0.69,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,20.84,22.83,0.64,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,17.94,27.99,10.0,450.0
21,Kyren Williams,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,185.41,812.73,7.05,2.09,1.3,49.46,-12.46,0.07,34.62,46.45,201.73,0.57,-0.03,0.04,7.64,260.59,10.5,-2.13,0.0,13.24,1.36,-0.05,2.34,0.0,131.08,168.24,8.91,0.09,0.0,0.12,0.16,0.07,0.03,0.05,0.04,0.07,0.06,0.47,0.13,191.21,21.45,19.0,58.0
26,Snoop Conner,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.08,-21.34,-0.09,0.13,0.23,-0.65,-1.85,0.14,-1.43,0.69,-8.4,0.05,-0.01,-0.01,-2.78,-6.1,0.19,-1.24,0.0,1.63,-0.06,0.01,0.04,0.0,2.06,1.03,-0.23,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.04,0.01,-4.24,18.73,37.0,550.0
27,Rachaad White,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,243.28,1035.43,11.71,3.42,-0.09,57.22,-23.5,0.29,59.82,80.25,473.42,4.11,0.27,0.03,36.38,480.16,25.05,10.91,0.0,-14.41,2.52,0.07,3.44,0.0,231.14,271.35,15.79,0.14,0.0,0.3,0.22,0.14,0.16,0.13,0.13,0.15,0.14,0.94,0.24,313.78,19.88,28.0,2.0
30,James Cook,RB,2024.0,0.15,0.0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.03,0.1,0.0,0.08,0.0,218.21,1087.81,11.93,1.33,0.59,55.25,-13.47,0.05,55.93,62.94,402.43,2.06,0.71,0.16,33.94,303.8,21.21,1.85,0.0,-6.06,2.01,0.07,3.36,0.0,211.98,244.87,15.08,0.12,0.0,0.18,0.21,0.08,0.1,0.1,0.09,0.12,0.08,0.54,0.17,296.54,19.66,31.0,3.0
39,Brian Robinson,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,190.27,781.9,9.44,1.19,0.79,43.47,-11.03,0.09,43.77,48.81,234.19,2.24,0.48,0.14,-15.02,206.48,13.38,1.85,0.0,-31.43,1.36,-0.12,2.36,0.0,174.57,184.85,12.2,0.08,0.0,0.13,0.15,0.08,0.08,0.08,0.09,0.06,0.08,0.55,0.17,219.59,18.0,44.0,37.0
43,George Pickens,WR,2024.0,0.01,-0.02,-0.04,-0.0,0.0,1.0,8.0,0.0,0.0,0.31,3.99,0.04,-0.03,0.0,0.01,0.0,1.62,6.37,-0.02,0.0,0.0,0.59,1.56,0.0,65.0,70.07,915.27,3.51,0.36,0.15,1337.62,229.03,33.13,18.91,0.08,6.06,2.81,4.53,7.69,0.0,100.81,150.18,9.25,0.21,0.27,0.16,0.55,0.25,0.16,0.23,0.22,0.18,0.23,1.88,0.15,162.13,17.53,45.0,87.0
45,Kenneth Walker,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,232.27,951.2,8.82,0.83,0.2,54.78,-14.57,0.3,50.87,70.33,394.83,2.19,0.66,0.51,-36.53,424.54,15.01,-4.63,0.0,-54.69,2.03,-0.29,3.07,0.0,205.0,216.96,14.83,0.13,-0.01,0.25,0.18,0.11,0.11,0.08,0.08,0.13,0.11,0.74,0.19,259.41,17.49,46.0,15.0
46,Tyler Allgeier,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,180.5,846.51,8.03,0.1,0.08,46.69,-7.18,-0.0,50.5,63.18,352.05,1.8,0.16,0.12,-18.34,337.42,13.41,-0.75,0.0,-15.99,1.72,-0.05,2.39,0.0,191.78,194.71,13.62,0.11,-0.0,0.22,0.16,0.1,0.07,0.07,0.08,0.12,0.1,0.68,0.18,233.67,17.16,52.0,26.0
47,Brock Purdy,QB,2024.0,289.31,423.05,3659.84,24.77,5.92,28.02,214.81,4.44,1.33,3326.95,1787.41,161.68,62.65,1.0,14.39,2.11,52.77,123.92,1.88,0.18,0.58,15.56,-0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.68,297.6,15.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,260.55,16.88,58.0,13.0
53,Breece Hall,RB,2024.0,0.03,1.14,1.11,0.0,0.0,0.0,0.0,0.0,0.0,12.41,0.04,0.01,-1.39,0.0,0.07,0.0,190.31,963.7,8.0,1.61,0.44,42.5,-10.13,0.1,46.08,74.79,294.06,1.34,0.51,0.02,23.58,257.47,19.11,0.31,0.0,-27.36,1.65,0.06,2.16,0.0,152.91,205.67,13.76,0.15,0.02,0.35,0.24,0.16,0.12,0.14,0.12,0.09,0.09,1.06,0.14,233.31,16.96,55.0,27.0
59,Desmond Ridder,QB,2024.0,43.51,96.13,722.65,2.55,1.39,8.21,94.6,4.95,1.37,918.86,284.98,29.85,-6.78,0.28,4.93,0.5,77.76,323.58,6.68,2.81,0.7,33.61,1.0,0.0,0.47,0.26,0.22,0.0,0.0,0.0,-1.21,2.12,0.0,-0.18,0.0,0.0,0.01,-0.0,0.01,0.0,48.08,48.91,7.48,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,116.56,15.59,71.0,138.0
63,Sam Howell,QB,2024.0,94.66,184.17,888.76,4.82,3.04,18.24,184.66,5.67,2.64,821.09,610.07,44.38,-5.54,1.0,5.1,0.55,90.45,368.2,6.27,2.53,1.03,38.89,1.39,1.77,1.23,1.07,6.1,1.0,0.0,0.0,-2.9,11.11,0.47,0.57,0.0,0.0,0.03,-0.0,0.03,0.0,58.74,55.61,9.06,0.0,-0.0,0.01,0.0,0.0,0.03,0.01,0.01,0.02,0.01,0.01,0.21,143.77,15.86,70.0,108.0
74,Jerome Ford,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,167.68,772.36,7.17,1.2,0.57,40.04,-5.8,-0.01,34.95,39.24,259.07,1.48,0.09,0.05,24.48,240.27,15.61,-0.06,0.0,3.14,1.23,0.11,1.93,0.0,132.87,145.32,13.08,0.07,0.01,0.12,0.13,0.08,0.05,0.09,0.12,0.04,0.06,0.55,0.13,198.41,15.17,74.0,52.0
89,Chris Olave,WR,2024.0,0.84,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,-2.02,0.46,0.07,-0.86,0.0,0.07,0.0,0.94,22.25,-0.02,0.0,0.0,1.29,0.31,0.0,78.2,113.59,1066.76,6.71,0.48,0.38,1393.9,296.11,48.67,53.56,-0.0,12.19,3.69,5.45,9.8,-0.0,160.7,219.04,15.21,0.23,0.33,0.17,0.57,0.28,0.31,0.28,0.28,0.31,0.28,1.85,0.16,212.32,13.96,90.0,41.0
97,Calvin Austin,WR,2024.0,0.0,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,-0.0,0.0,4.06,21.67,-0.02,0.0,0.0,1.61,0.39,0.0,16.44,21.04,54.63,0.17,-0.03,-0.01,80.28,32.78,2.93,-1.07,-0.0,-0.09,0.38,0.22,0.6,-0.0,14.46,31.52,1.43,0.02,0.06,0.02,0.06,0.01,0.02,0.04,0.05,0.02,0.01,0.12,0.02,19.07,13.31,99.0,440.0
101,Isiah Pacheco,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,188.22,688.97,3.02,1.21,0.28,46.6,-9.77,1.51,50.09,61.17,297.22,2.04,0.54,0.11,-19.46,350.66,12.45,-4.48,0.0,-30.27,1.75,-0.25,2.47,0.0,151.15,200.81,14.13,0.11,0.0,0.19,0.16,0.1,0.08,0.08,0.07,0.09,0.07,0.71,0.16,184.44,13.05,105.0,62.5
104,Garrett Wilson,WR,2024.0,0.71,0.25,9.22,0.03,0.0,1.0,8.0,0.0,0.0,0.7,6.85,0.45,-0.12,0.0,0.39,0.0,3.29,20.71,0.1,0.0,0.0,0.87,2.97,0.0,81.5,113.02,831.34,5.5,0.67,0.32,1087.8,413.2,48.83,51.63,0.29,15.41,3.85,4.66,8.52,1.0,121.1,233.62,14.45,0.22,0.26,0.22,0.5,0.25,0.24,0.26,0.26,0.25,0.28,1.8,0.16,184.44,12.76,112.0,62.5
112,Kevin Harris,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,15.77,77.28,0.26,0.2,0.1,3.09,-0.98,-0.0,3.8,10.1,54.42,0.02,0.12,0.11,7.38,64.02,2.21,-0.43,0.0,2.3,0.21,0.08,0.58,0.0,18.79,27.37,1.56,0.02,-0.0,0.07,0.03,0.03,0.0,0.02,0.02,0.01,0.01,0.22,0.04,18.9,12.15,124.0,441.0
137,Drake London,WR,2024.0,0.2,0.0,2.12,0.58,0.0,0.0,0.0,0.0,0.0,-0.22,4.53,0.21,-0.12,0.0,0.04,0.0,0.64,13.76,-0.0,0.0,0.0,1.16,1.79,0.0,58.95,96.63,835.04,5.45,0.08,-0.04,1043.15,274.62,34.12,50.42,0.01,14.21,2.86,4.3,7.54,-0.0,156.06,198.68,15.03,0.21,0.26,0.19,0.52,0.26,0.25,0.24,0.24,0.26,0.25,1.94,0.14,167.08,11.12,139.0,82.0
155,Tyquan Thornton,WR,2024.0,-0.0,-0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,-0.0,0.0,0.0,0.0,1.89,19.71,-0.01,0.0,0.0,0.73,0.22,0.0,7.02,12.25,55.11,1.62,0.01,-0.01,174.08,5.69,2.39,2.07,-0.01,0.39,0.39,1.17,1.32,-0.0,6.08,13.06,2.13,0.03,0.09,0.03,0.1,0.04,0.02,0.04,0.03,0.04,0.05,0.27,0.01,22.16,10.4,154.5,421.0
168,Alec Pierce,WR,2024.0,-0.0,-0.02,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.0,-0.0,0.0,0.0,-0.0,0.0,0.24,2.18,0.0,0.0,0.0,0.23,0.46,0.0,30.09,62.17,410.94,2.64,0.42,0.18,743.5,113.57,15.63,5.16,-0.04,7.42,1.87,2.69,5.13,0.0,46.52,82.6,8.07,0.14,0.2,0.09,0.4,0.16,0.06,0.13,0.12,0.1,0.11,1.07,0.08,79.49,9.85,166.5,194.0
169,Tyler Badie,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,6.38,70.28,1.02,0.0,0.03,0.79,0.04,0.04,6.37,1.74,78.07,0.18,0.15,-0.01,56.93,40.21,1.75,-1.35,0.19,-3.99,0.07,0.09,0.27,0.0,21.64,24.58,2.7,0.02,0.0,0.04,0.05,0.02,0.02,0.03,0.02,0.03,0.03,0.2,0.02,26.78,9.9,164.0,390.0
174,Hassan Haskins,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.96,16.02,0.01,0.11,0.11,1.7,0.46,-0.05,-1.11,2.24,-25.6,-0.01,-0.0,0.0,-1.76,-21.41,0.77,-1.03,0.0,0.01,-0.11,-0.02,-0.15,0.0,3.98,5.96,-0.05,0.01,-0.0,0.05,0.02,0.02,-0.0,0.02,0.01,0.0,0.0,0.06,0.02,-0.57,11.48,133.0,547.0
