season,player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
2022,DaQuan Jones,8747,DI,BUF,16,7,0,,1,0,4,1,0,60,72.6,64.7,72.8,64.9,45.6,8,17,0,0,,12.8,5,0,2,0,0,5,0,0,0,0,643,643,37,473,2,131,0,0,417,226,0,20,27,2,0,30,0,0,0,
2022,Dontae Johnson,8764,CB,SF,1,0,0,,0,0,28,0,0,68.1,59.6,71.5,53.8,51.5,71.7,0,0,0,0,,,0,0,0,0,0,0,0,6,0,8,18,0,0,0,0,0,0,18,2,8,12,0,0,0,0,0,0,0,0,
2022,Kevin Pierre-Louis,8767,LB,HST,2,1,0,20,0,0,13,0,0,68.5,45.8,70.7,68,29.5,26.3,0,1,0,0,10,40,2,1,1,39.6,1,0,0,32,0,19,42,3,0,0,3,0,0,39,2,21,7,0,2,0,5,1,0,10,14,10
2022,Brent Urban,8769,DI,BLT,16,6,3,,0,0,3,0,0,54.6,52.8,84.9,55.3,54.5,35.1,0,8,0,0,,20.8,5,0,0,0,0,1,0,0,0,3,298,298,0,143,55,100,0,0,148,147,0,9,13,1,0,9,0,0,0,
2022,Devon Kennard,8809,ED,BLT,7,2,0,100,0,0,3,0,0,48.3,59.3,81.6,54.1,68.8,48.1,2,2,0,0,13,12.5,1,0,0,112.5,2,0,0,1,0,9,128,127,0,1,123,3,0,1,67,52,0,3,5,1,2,4,0,22,11,11
2022,T.J. Carrie,8853,CB,CAR,3,1,0,100,0,0,5,0,0,32.1,33.4,77.2,49,60,79,0,1,0,0,23,0,0,0,0,158.3,6,0,0,1,0,29,37,5,0,0,5,0,1,32,7,1,30,1,4,0,6,1,1,77,16,12.8
2022,Shelby Harris,8869,DI,SEA,15,14,1,,0,0,29,0,0,58.5,73.2,86.1,60.7,76.9,41.8,3,23,0,0,,12,6,0,0,0,0,2,0,2,0,0,560,558,8,395,7,148,0,2,343,217,0,23,30,3,0,28,0,0,0,
2022,Terrance Mitchell,8888,CB,TEN,11,3,0,66,0,1,31,0,0,62.1,61.2,84.9,,48.4,77.1,0,0,0,1,66,5.1,2,3,2,104.3,31,0,0,22,355,307,397,0,0,0,0,0,0,397,0,90,20,10,34,1,47,0,2,473,150,15.3
2022,Denico Autry,8982,ED,TEN,12,4,3,100,1,2,31,0,0,75.3,82.8,64.7,75,74.3,41.9,12,34,0,0,20,20,5,0,2,108.3,2,8,0,0,0,13,531,530,2,18,346,164,0,1,388,130,0,21,16,1,2,54,0,20,9,10
2022,Shaquil Barrett,9000,ED,TB,8,9,0,100,0,1,30,0,0,40,68.3,69.5,65.1,77.5,52.2,4,15,0,0,21,15.2,5,0,1,97,7,3,0,1,0,35,382,374,0,0,372,2,0,8,211,136,7,17,19,3,7,22,0,51,43,7.3
2022,Christian Jones,9020,ED,SEA,2,1,0,,0,0,29,0,0,61.4,64.6,74.5,40.5,74.7,34.9,0,1,0,0,,33.3,1,0,0,0,0,0,0,0,0,4,20,20,0,0,20,0,0,0,4,12,0,1,1,0,0,1,0,0,0,
2022,Kerry Hyder Jr.,9045,DI,SF,16,8,2,,0,0,28,1,0,62.6,59.1,86,59.4,53.2,55.3,3,10,0,0,,4.8,1,0,0,0,0,1,0,0,0,0,357,357,5,180,62,110,0,0,228,129,0,6,12,0,0,14,0,0,0,
2022,Adrian Phillips,9177,S,NE,17,22,0,60,0,0,19,0,0,71.6,72.7,85.7,56.3,70.6,82.3,1,2,0,0,25,6.1,4,3,0,96.8,21,0,0,281,22,469,702,57,0,0,57,0,199,645,9,224,143,21,40,3,35,3,2,216,66,10.3
2022,C.J. Goodwin,9243,CB,DAL,1,0,0,,0,0,9,0,0,60.7,70.6,89.4,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
2022,Daniel Sorensen,9253,S,NO,10,8,0,50,0,0,20,0,0,61,64.3,83.7,,66.5,80.7,0,0,0,2,25,4.8,1,0,0,31.3,3,0,0,21,4,93,166,14,0,0,14,0,114,152,0,73,11,0,12,0,6,0,0,39,32,13
2022,Joe Thomas,9272,LB,CHI,14,19,2,85,0,0,6,1,0,57.1,63,43.8,70.1,66,52.7,1,0,0,0,21,15.9,10,0,1,111.9,17,1,0,352,1,165,413,32,0,0,32,0,0,381,24,224,27,19,34,3,20,2,1,137,65,8.1
2022,Keith Smith,9302,FB,ATL,1,0,0,,0,0,2,0,0,,59.9,60,,60,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
2022,Mike Pennel,9316,DI,CHI,17,7,2,,0,1,6,1,0,68.1,45.8,67.9,58.7,35.3,60.6,2,3,0,0,,6.5,2,0,1,0,0,0,0,0,0,1,363,363,66,296,0,1,0,0,166,196,0,19,22,3,0,5,0,0,0,
2022,K'Waun Williams,9332,CB,DEN,14,10,0,69.1,0,0,10,0,0,66.5,67.2,52.9,61.5,69.9,36.4,1,5,0,1,30,19.6,10,7,3,78.7,38,1,0,61,15,410,596,20,0,0,20,0,1,576,31,155,499,7,31,1,55,7,0,351,234,9.2
2022,Dante Fowler Jr.,9436,ED,DAL,17,3,2,100,0,2,9,0,0,76.7,63.2,6.2,77,42.7,51.5,4,26,0,0,10,16,4,0,5,108.3,1,6,0,6,0,9,343,337,0,4,303,30,0,6,227,107,0,15,18,3,1,36,0,10,5,10
2022,Leonard Williams,9439,DI,NYG,12,9,0,,0,1,21,2,0,64,77.9,52.2,74.8,72,43.7,11,18,0,0,,10.9,5,0,3,0,0,4,0,1,0,0,604,603,19,402,70,112,0,1,353,251,0,23,32,3,0,33,0,0,0,
2022,Danny Shelton,9445,DI,KC,1,0,0,,0,0,16,0,0,58,47.6,72.8,57.2,57.6,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2,9,9,1,8,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,
2022,Arik Armstead,9450,DI,SF,9,3,0,,0,0,28,0,0,59.5,63.3,85.6,62.5,59.1,73.9,4,16,0,0,,0,0,0,0,0,0,0,0,2,0,1,349,347,5,237,5,100,0,2,230,118,0,4,8,2,0,20,0,0,0,
2022,Marcus Peters,9451,CB,BLT,13,6,0,71,1,2,3,2,0,69.5,67.7,34.4,78.3,57,52.2,0,1,0,1,48,14.8,8,2,6,116.3,44,1,0,27,663,501,734,23,0,0,23,0,2,711,2,231,19,16,40,1,62,2,5,519,163,11.8
2022,Bud Dupree,9455,ED,TEN,11,4,0,100,0,1,31,2,0,47.1,58.2,53.8,60,61.8,51.1,4,21,0,0,25,23.5,4,0,2,117.7,4,4,0,1,0,24,453,452,0,1,451,0,0,1,294,135,0,11,9,2,4,29,0,49,33,12.3
2022,Shaq Thompson,9458,LB,CAR,17,27,0,74.7,0,0,5,0,0,56,72.3,87.9,49.5,90.3,52.7,2,4,0,0,33,13.2,20,4,0,105.7,56,1,0,918,10,593,1089,63,0,0,63,0,9,1026,64,432,89,60,104,8,75,7,3,505,363,9
2022,Landon Collins,9466,S,NYG,6,6,0,41.7,0,0,21,0,0,79.6,65,79.6,60.9,29.4,54.1,0,2,1,1,10,12.5,2,1,0,14.6,5,1,0,110,6,102,160,16,0,0,16,0,2,144,26,32,26,8,8,0,12,3,0,28,23,5.6
2022,Mario Edwards Jr.,9468,ED,TEN,13,4,1,,1,0,31,0,0,53.7,56,35.4,53.6,72.7,62.7,8,23,0,0,,6.3,1,0,4,0,0,3,0,0,0,8,463,463,4,12,395,52,0,0,343,112,0,14,11,3,0,34,0,0,0,
2022,Preston Smith,9471,ED,GB,17,9,1,85.7,0,1,12,0,0,61.4,66.4,78.7,63.4,64.1,40.7,13,19,0,0,42,24.2,15,0,1,118.8,6,10,0,0,0,41,825,815,0,1,811,3,0,10,417,367,10,31,38,3,7,42,0,116,106,19.3
2022,Eric Kendricks,9478,LB,MIN,17,42,1,77.2,1,0,18,1,1,46.4,61.1,48,61,81.1,66.8,1,8,0,0,36,9.7,15,5,3,106.5,61,1,0,1013,2,649,1094,12,0,0,12,0,11,1082,44,401,56,41,97,5,79,10,2,600,344,9.8
2022,Eric Rowe,9480,S,MIA,14,9,0,83,0,2,17,0,0,49.5,57.3,82.3,70.4,74.5,68.6,0,2,0,0,79,10,6,2,0,110,39,2,0,248,44,377,567,30,0,0,30,0,57,537,13,177,188,18,45,2,47,4,0,489,226,12.5
2022,Denzel Perryman,9481,LB,LV,12,15,0,71.4,0,0,23,0,0,61.4,74.2,82.6,65.7,80.5,54.4,4,4,0,2,36,13.8,13,0,0,82.7,20,1,0,489,1,257,555,29,0,0,29,0,3,526,66,232,33,36,66,12,28,9,2,182,132,9.1
2022,Ronald Darby,9483,CB,DEN,5,2,0,50,0,1,10,0,0,66.3,71.1,82.5,60,86.5,54.9,0,0,0,0,20,17.6,3,1,1,66.9,10,0,0,34,245,172,280,1,0,0,1,0,0,279,1,107,0,2,12,0,20,0,0,111,31,11.1
2022,Jordan Phillips,9485,DI,BUF,12,7,2,,0,0,4,0,0,58.4,52.2,28.2,58.8,53.9,27.5,4,13,0,0,,25,7,0,3,0,0,2,0,7,0,1,347,339,18,214,17,90,0,8,237,109,0,13,14,2,0,19,0,0,0,
2022,Markus Golden,9491,ED,ARZ,17,19,0,80,0,0,1,0,0,64.7,65.3,59.6,62.9,65.1,55.6,17,25,0,0,20,8.2,4,0,3,100.4,8,4,0,7,0,43,781,774,0,0,773,1,0,7,471,267,0,21,26,5,10,46,0,81,70,10.1
2022,Randy Gregory,9493,ED,DEN,6,4,0,,0,2,10,0,0,81.9,76.9,20.6,76.2,64.5,59.4,6,12,0,0,,8.3,1,0,3,0,0,2,0,2,0,15,187,181,0,0,181,0,0,6,114,58,4,6,7,1,0,20,0,0,0,
2022,Frank Clark,9496,ED,KC,15,6,0,50,1,1,16,1,0,79.8,67.2,50.3,62.9,61.2,35.2,9,30,0,0,12,20,8,0,4,65.6,2,6,1,1,0,17,716,715,0,13,684,18,0,1,469,230,0,24,26,4,4,45,0,21,10,10.5
2022,Tyler Lockett,9502,WR,SEA,1,0,0,,0,0,29,0,0,60.7,70.2,60,,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
2022,P.J. Williams,9511,S,NO,11,7,0,76.9,0,0,20,0,0,64.5,64,84.9,77.3,53.2,79.4,0,1,0,0,67,7.1,2,2,0,157.9,10,0,0,39,9,193,298,19,0,0,19,0,207,279,4,101,23,5,19,0,13,1,2,186,108,18.6
2022,Jordan Hicks,9517,LB,MIN,17,26,2,76.8,0,1,18,0,0,50.4,65.4,84.6,72.1,79.8,77.8,2,9,0,1,68,6.7,9,4,0,121.3,53,2,0,762,0,555,934,68,0,0,68,0,3,866,48,331,101,50,100,2,69,13,4,694,531,13.1
2022,Danielle Hunter,9521,ED,MIN,17,12,2,100,1,1,18,0,0,84.5,86.3,84.6,78.3,73.7,60.7,11,47,0,0,31,11.3,7,0,2,109.5,7,12,0,19,0,31,905,881,0,6,868,7,0,24,570,304,5,40,43,4,7,70,0,72,40,10.3
2022,Carl Davis Jr.,9523,DI,NE,16,4,0,,0,0,19,1,0,60,49.5,8.7,66.8,49.4,29.4,0,4,0,0,,20,2,0,3,0,0,1,0,0,0,0,218,218,183,35,0,0,0,0,101,117,0,4,4,0,0,5,0,0,0,
2022,Henry Anderson,9526,ED,CAR,11,4,0,,0,0,5,0,0,71.7,65.1,86,54.3,66,78,1,4,0,0,,0,0,0,0,0,0,0,0,1,0,2,203,202,0,17,152,33,0,1,96,105,0,10,13,3,0,5,0,0,0,
2022,Steven Nelson,9531,CB,HST,15,12,0,60,0,1,13,0,0,72,66.7,89.7,91.1,39.2,42.1,0,0,0,1,51,19.4,13,6,1,78.3,33,1,0,30,827,487,957,59,0,0,59,0,0,898,1,469,41,13,42,1,55,1,1,366,91,11.1
2022,Angelo Blackson,9533,DI,CHI,15,6,0,,0,0,6,0,0,66.1,35.2,68.2,51.7,30.3,28.2,1,4,0,0,,18.5,5,0,1,0,0,0,0,0,0,1,393,391,11,324,4,52,0,2,210,182,0,13,16,2,0,5,0,0,0,
2022,Trey Flowers,9534,ED,MIA,4,1,0,,0,0,17,0,0,60,78,79.5,72.4,69.1,25,1,7,0,0,,50,2,0,0,0,0,0,0,0,0,0,64,64,19,27,14,4,0,0,46,18,0,0,1,0,0,8,0,0,0,
2022,Za'Darius Smith,9555,ED,MIN,16,6,3,100,0,3,18,0,0,51.9,82.2,34,84.7,70,59.3,15,53,0,0,18,15,6,0,5,118.1,3,10,0,81,0,33,770,685,1,21,631,32,0,85,495,242,4,29,28,5,3,78,0,37,22,12.3
2022,Kwon Alexander,9557,LB,NYJ,17,11,0,76.6,0,1,22,0,0,58.5,63,79.4,73.6,63.6,54.2,1,3,0,0,41,13.4,9,1,0,96.2,36,1,0,386,2,252,558,44,0,0,44,0,0,514,20,286,126,25,47,5,47,5,0,342,251,9.5
2022,Damien Wilson,9560,LB,CAR,11,9,0,88.9,0,1,5,0,0,57.2,57.1,79.5,69.8,55.6,66.1,0,2,0,0,19,8.8,3,0,1,106,8,2,0,197,0,66,204,0,0,0,0,0,4,204,9,129,3,11,22,2,9,4,0,85,46,10.6
2022,Grady Jarrett,9570,DI,ATL,17,16,1,,1,0,2,0,0,63.3,71.3,71,73.9,61.4,48.1,10,28,0,0,,10.3,6,0,3,0,0,7,0,1,0,1,856,855,153,565,20,117,0,1,487,368,0,29,36,7,0,45,0,0,0,
2022,Adrian Amos,9575,S,GB,17,18,0,75,0,0,12,1,0,45.6,53.4,62.7,60.7,69.7,73.2,2,2,0,1,52,7.8,8,2,3,123.8,33,1,0,370,12,531,977,12,0,0,12,0,443,965,10,436,140,22,76,6,44,5,6,307,110,9.3
2022,Bobby McCain,9578,S,WAS,17,16,0,78.3,0,1,32,0,0,69.5,61.4,87.7,58.2,33.9,56.8,1,2,0,0,61,13.5,12,5,1,102.5,36,0,0,195,12,586,970,6,0,0,6,0,353,964,18,366,404,20,61,4,46,3,1,316,163,8.8
2022,Tyeler Davison,9587,DI,LAC,6,0,0,,0,0,27,0,0,,40.6,76.4,56.3,39.4,67.3,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,34,34,5,23,0,6,0,0,18,16,0,1,1,0,0,1,0,0,0,
2022,David Mayo,9602,LB,WAS,10,10,0,75,0,0,32,0,0,47.2,54.7,80.6,64.5,62.8,69.6,0,1,0,0,33,3.7,1,1,0,156.3,6,1,0,190,0,94,202,11,0,0,11,0,0,191,5,103,1,9,16,1,8,2,3,112,72,18.7
2022,Quandre Diggs,9633,S,SEA,17,13,0,47.6,0,0,29,0,0,76.4,73.4,69.3,60.4,66.5,60,1,1,0,4,26,15.9,13,3,2,60.7,10,0,0,141,5,653,1156,7,0,0,7,0,957,1149,5,498,46,10,56,0,21,2,2,135,63,13.5
2022,Christian Ringo,9643,DI,NO,2,0,0,,0,0,20,0,0,,30,76.6,65.4,28.1,22.7,0,0,0,0,,100,1,0,0,0,0,0,0,0,0,0,33,33,6,27,0,0,0,0,15,18,0,0,0,0,0,0,0,0,0,
2022,Christian Covington,9649,DI,LAC,4,5,0,,0,0,27,0,0,62.3,34.7,80.9,56.6,30,29.6,0,3,0,0,,21.4,3,0,0,0,0,0,0,0,0,1,123,123,15,79,2,27,0,0,51,71,0,3,6,1,0,3,0,0,0,
2022,Rakeem Nunez-Roches,9650,DI,TB,17,8,0,100,0,0,30,0,0,63,56.2,60.2,53.4,58.5,63.3,1,6,0,0,9,5.6,2,0,3,104.2,1,2,0,0,0,7,548,548,108,356,11,73,0,0,282,259,0,20,26,3,1,9,0,9,3,9
2022,Neville Hewitt,9836,LB,HST,3,0,0,66.7,0,0,13,0,0,49,67.3,73.7,,79,78.3,0,0,0,0,20,0,0,0,0,91,2,0,0,18,0,8,23,1,0,0,1,0,0,22,0,15,4,3,4,1,3,0,0,24,20,12
2022,Troy Hill,9881,CB,LA,12,14,1,69.5,0,0,26,0,0,60.5,65.4,85.7,70.6,77.4,65.9,0,0,0,1,39,9.9,7,3,2,102.4,41,0,0,77,452,418,703,2,0,0,2,0,0,701,6,279,172,22,50,2,59,0,3,460,162,11.2
2022,DeShawn Williams,9891,DI,DEN,17,11,4,,0,0,10,0,0,69,55.4,74.2,57.9,51.6,54.3,4,8,0,0,,10.5,4,0,1,0,0,5,0,0,0,1,598,597,18,334,17,228,0,1,349,248,0,23,23,1,0,17,0,0,0,
2022,Justin Coleman,9892,CB,SEA,2,1,0,75,0,0,29,0,0,56.9,59.3,76.4,,69.5,37.7,0,0,0,0,18,28.6,2,0,0,95.3,6,0,0,3,2,49,60,1,0,0,1,0,1,59,0,11,53,2,4,0,8,0,0,59,40,9.8
2022,Dean Marlowe,9966,S,BUF,8,2,0,44.4,0,0,4,0,0,50.7,46.5,9.7,56.3,51.7,48.2,0,0,0,0,62,21.4,3,0,1,120.6,4,0,0,67,5,118,209,6,0,0,6,0,100,203,4,87,30,1,9,0,9,0,1,96,2,24
2022,Alex Singleton,9994,LB,DEN,15,39,2,81.8,0,0,10,0,0,73,79.1,37.7,68.6,82.6,77,3,10,0,0,41,6.5,11,1,2,99.1,54,0,0,643,0,405,771,28,0,0,28,0,0,743,72,294,99,62,118,6,66,13,2,354,224,6.6
2022,Bryce Callahan,10000,CB,LAC,15,8,0,74.5,0,0,27,0,0,67.4,64.2,84,58.2,47.2,50.5,2,5,1,3,45,19.3,11,2,2,93.5,38,0,0,58,9,387,585,9,0,0,9,0,1,576,20,178,508,13,38,2,51,7,3,419,196,11
2022,T.Y. McGill,10156,DI,SF,9,3,0,,0,0,28,0,0,59.5,48.6,47.7,57.5,48.6,26.9,2,8,0,0,,30.8,4,0,1,0,0,0,0,0,0,1,180,180,3,154,0,23,0,0,105,74,0,6,6,2,0,10,0,0,0,
2022,Efe Obada,10235,ED,WAS,17,6,2,,0,0,32,0,0,61.1,55.5,75.2,57.4,52.8,27.6,6,16,0,0,,31,9,0,2,0,0,4,0,1,0,2,391,389,2,53,308,26,0,2,223,166,0,14,14,0,0,26,0,0,0,
2022,Erik Harris,10346,S,ATL,3,1,0,100,0,0,2,0,0,44.6,51.5,94.4,59.6,66.9,78.6,0,0,0,0,12,0,0,0,0,104.2,4,0,0,11,3,16,33,2,0,0,2,0,1,31,2,15,15,1,4,0,4,0,0,36,19,9
2022,Joey Bosa,10637,ED,LAC,5,2,0,100,1,1,27,0,0,50.4,85.8,21.3,88.4,74.7,77.8,3,11,0,0,21,0,0,0,2,118.8,1,3,0,1,0,2,165,164,0,0,164,0,0,1,104,59,0,7,5,1,1,17,0,21,16,21
2022,Jalen Ramsey,10639,CB,LA,17,18,2,65.1,1,2,26,1,0,77.8,86.4,68.9,91.1,91.8,72.5,1,5,0,4,53,9.1,8,11,6,98.6,56,2,0,112,725,620,1078,22,0,0,22,0,5,1056,23,435,213,27,62,2,86,8,7,712,234,12.7
2022,DeForest Buckner,10641,DI,IND,17,17,3,,0,2,14,1,0,68.8,82.3,61.8,77.7,71.4,67.3,13,34,0,0,,4.3,3,0,3,0,0,9,0,6,0,2,874,868,6,593,39,230,0,6,519,353,0,47,50,6,0,56,0,0,0,
2022,Leonard Floyd,10643,ED,LA,17,21,0,81.8,2,0,26,1,0,69.3,65.7,73.4,65.1,58.3,66.5,12,33,0,0,16,10,6,0,2,96.6,9,9,0,10,1,79,932,898,0,1,892,5,0,34,481,372,23,21,33,2,11,54,0,79,58,8.8
2022,Eli Apple,10644,CB,CIN,15,8,0,56.9,1,0,7,0,0,53.5,52.9,64.7,64.3,50.2,39,0,1,0,0,75,18.3,11,8,4,97.3,41,0,0,85,792,585,908,5,0,0,5,0,0,903,3,320,26,10,41,1,72,1,3,585,171,14.3
2022,Sheldon Rankins,10646,DI,NYJ,15,9,0,0,0,1,22,0,0,64.7,73.1,87,66.1,67.5,50.7,4,17,0,0,,14.3,7,1,0,39.6,0,4,0,0,0,9,558,558,34,241,9,274,0,0,307,242,0,26,33,2,1,25,0,0,0,
2022,Keanu Neal,10651,S,TB,15,12,0,81.5,1,0,30,0,0,63.1,57.7,0,74.2,52.5,46.1,4,2,0,1,69,16.9,12,3,5,131.9,22,1,0,233,26,317,580,51,0,0,51,0,172,529,24,239,98,21,47,2,27,7,3,283,148,12.9
2022,Shaq Lawson,10653,ED,BUF,15,7,1,,0,1,4,0,0,66.9,61.8,49.9,62.8,60,64.6,5,11,0,0,,7.1,2,0,3,0,0,4,0,0,0,10,467,467,0,5,445,17,0,0,275,182,0,13,19,3,0,20,0,0,0,
2022,William Jackson III,10658,CB,WAS,4,2,0,84.2,0,0,32,0,0,48.9,49.6,9.2,84.3,52.3,61,0,2,0,0,49,5.9,1,2,4,149.8,16,0,0,20,180,127,204,1,0,0,1,0,0,203,2,75,3,5,14,1,19,2,2,219,60,13.7
2022,Artie Burns,10659,CB,SEA,1,0,0,0,0,0,29,0,0,64.4,69.5,73.8,,67.9,,0,0,0,0,,,0,0,0,39.6,0,0,0,1,14,5,16,1,0,0,1,0,0,15,0,11,0,0,0,0,1,0,0,0,0,
2022,Kenny Clark,10661,DI,GB,17,17,0,,0,1,12,1,0,64,66.4,59.9,76.3,53,47.5,8,32,0,0,,7.7,4,0,3,0,0,5,0,2,0,0,807,805,134,462,10,199,0,2,459,348,0,18,31,2,0,45,0,0,0,
2022,Vernon Butler,10664,DI,NYG,1,2,0,,0,0,21,0,0,,47.7,73.4,57.5,50.5,70.8,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,12,12,0,11,0,1,0,0,3,9,0,1,2,0,0,0,0,0,0,
2022,Emmanuel Ogbah,10666,ED,MIA,9,4,0,,0,0,17,0,0,60,52.1,50.8,54.5,54.9,65.3,6,8,0,0,,7.1,1,0,2,0,0,1,0,0,0,0,326,326,0,33,238,55,0,0,224,102,0,7,9,0,0,15,0,0,0,
2022,Jaylon Smith,10668,LB,NYG,13,25,0,82.8,0,0,21,1,0,44.9,56,85.1,72,62.7,81,1,6,0,0,24,6.6,6,0,0,97,24,1,0,577,3,267,626,25,0,0,25,0,0,601,42,317,21,31,60,2,29,8,0,211,119,8.8
2022,Myles Jack,10670,LB,PIT,15,31,1,80.4,1,0,25,0,0,55.8,53.6,55.9,63.7,52.1,76.7,1,4,0,0,43,7.5,9,2,2,115.9,41,0,0,632,7,351,692,21,0,0,21,0,1,671,37,304,31,28,80,1,51,5,3,363,227,8.9
2022,Chris Jones,10671,DI,KC,17,6,3,100,1,2,16,1,0,64,92,55.2,92.2,78,58,12,50,0,0,-2,11.4,4,0,5,79.2,1,15,0,0,0,1,915,915,1,557,89,268,0,0,620,294,0,31,25,5,1,77,0,-2,4,-2
2022,Xavien Howard,10672,CB,MIA,15,6,0,67.5,1,0,17,2,1,55.2,58.4,45.9,55.5,84.1,40.1,0,1,0,1,75,15.7,8,11,7,121.1,54,0,0,46,858,654,973,4,0,0,4,0,2,969,2,317,63,7,37,1,80,1,6,826,387,15.3
2022,Reggie Ragland,10675,LB,CLV,4,6,0,0,0,0,8,0,0,57.3,86.4,76.9,,86.3,84.9,0,0,0,0,,0,0,0,0,39.6,0,0,0,67,0,12,68,0,0,0,0,0,0,68,0,56,1,3,8,0,1,0,0,0,0,
2022,Austin Johnson,10677,DI,LAC,8,1,1,,0,0,27,0,0,60,55.9,62,62,52.4,32.1,2,4,0,0,,18.5,5,0,1,0,0,1,0,0,0,1,287,287,7,199,4,77,0,0,161,125,0,15,21,2,0,7,0,0,0,
2022,Jihad Ward,10678,ED,NYG,16,7,4,66.7,0,1,21,0,0,38.5,43.7,53.2,50.2,53.7,61,10,10,0,0,16,10,4,0,3,87.5,4,3,0,10,0,54,657,647,25,85,469,68,0,10,348,255,0,25,29,5,6,23,0,43,32,10.8
2022,A'Shawn Robinson,10680,DI,LA,10,11,0,,0,0,26,0,0,60.8,64.4,85.3,52.3,68.7,54.8,3,2,0,0,,9.3,4,0,0,0,0,0,0,0,0,0,360,359,2,92,70,195,0,1,183,177,0,18,28,1,0,5,0,0,0,
2022,Jarran Reed,10683,DI,GB,17,15,0,,1,1,12,2,0,63.3,61.9,76.9,60.5,59.1,50.7,11,18,0,0,,8.9,5,0,1,0,0,4,0,0,0,0,705,705,5,346,62,292,0,0,395,310,0,28,36,3,0,33,0,0,0,
2022,Deion Jones,10686,LB,CLV,11,11,0,71.4,0,0,8,0,0,54.4,48.3,83.8,68.6,39.1,44.7,1,4,0,1,29,14.9,7,2,0,88.1,20,3,0,364,2,245,422,18,0,0,18,0,1,404,19,158,37,16,29,3,28,8,1,198,119,9.9
2022,Mackensie Alexander,10688,CB,DAL,1,0,0,100,0,0,9,0,0,52.1,53.7,72.2,,60.6,73,0,0,0,0,12,0,0,0,0,116.7,1,0,0,0,0,7,14,0,0,0,0,0,0,14,0,7,14,0,1,0,1,0,0,12,3,12
2022,Vonn Bell,10695,S,CIN,16,15,0,69,0,2,7,1,0,65.5,66.3,86.3,65.2,63.6,52.6,2,5,0,4,53,14.8,13,2,0,65.1,29,2,0,405,34,606,1023,52,0,0,52,0,409,971,29,388,123,21,60,5,42,9,1,374,134,12.9
2022,James Bradberry,10696,CB,PHI,17,2,0,46,0,0,24,0,0,80.2,74.1,88.5,,39.2,44.5,0,0,1,3,58,17,9,12,2,54.2,40,0,0,99,965,675,1077,2,0,0,2,0,1,1075,0,402,10,15,42,2,87,0,2,429,140,10.7
2022,Adam Gotsis,10697,DI,JAX,15,7,2,,0,0,15,0,0,57,65.6,84.6,71.6,57.2,47.1,6,5,0,0,,11.1,2,0,0,0,0,3,0,0,0,0,293,293,20,202,12,59,0,0,151,142,0,8,9,1,0,14,0,0,0,
2022,Kevin Byard,10698,S,TEN,17,26,0,67.3,0,0,31,0,0,81,79.5,65.2,62.7,78,90.6,1,1,0,4,44,4.7,5,2,1,79.4,33,0,0,393,24,767,1139,15,0,0,15,0,506,1124,15,357,201,18,75,0,49,2,3,409,172,12.4
2022,Carl Nassib,10699,ED,TB,13,3,3,100,0,0,30,1,0,60.2,67.7,63.4,64.5,67.2,55.4,2,6,0,0,8,15,3,0,1,88.9,3,4,0,0,0,19,250,250,0,7,237,6,0,0,110,121,0,15,14,3,3,12,0,16,22,5.3
2022,Maliek Collins,10701,DI,HST,15,6,1,,1,0,13,0,0,66.3,65.4,27.3,76.1,54.1,48.9,5,28,0,0,,7.7,3,0,5,0,0,4,0,0,0,0,601,601,1,369,6,225,0,0,350,251,0,26,30,6,0,37,0,0,0,
2022,Yannick Ngakoue,10703,ED,IND,15,4,0,,0,1,14,0,0,57.3,51.4,84.9,56.9,43.7,42.7,9,23,0,0,,22.7,5,0,1,0,0,12,0,0,1,3,733,732,0,1,725,6,0,1,434,296,0,19,13,2,0,44,0,0,0,
2022,Jonathan Bullard,10706,DI,MIN,12,5,0,,0,0,18,0,0,62.7,56.5,44.6,50.2,62.9,76.7,1,3,0,0,,0,0,0,2,0,0,0,0,0,0,0,318,318,12,187,26,93,0,0,160,158,0,13,18,4,0,4,0,0,0,
